meta_timestamp,meta_process_name,meta_pid,meta_process_path,proc_integrity,proc_elevated,proc_enabled_privilege_count,proc_module_count,proc_region_count,mod_non_file_backed_count,mem_exec_private_count,mem_mz_in_private_count,mem_high_entropy_exec_count,mem_max_exec_entropy,mem_avg_exec_entropy,alloc_total_private_committed,alloc_exec_count,alloc_mz_or_pe_count,prot_total_changes,prot_gained_exec_count,prot_lost_write_count,write_changed_region_count,write_confirmed_writer_count,nt_direct_import_count,nt_high_value_import_count,nt_syscall_stub_count,nt_hook_count,thread_total,thread_in_private_exec,rthread_new_count,rthread_from_external,mmap_anomalous_count,mmap_no_file_backing,mmap_not_in_win32,mmap_not_in_ldr,handle_external_total,handle_dangerous_count,handle_has_vm_write,handle_has_create_thread,handle_has_all_access,api_virtual_alloc_count,api_virtual_protect_count,api_protect_exec_count,api_write_memory_count,api_create_thread_count,api_total_events,perf_cpu_percent,perf_working_set_mb,perf_private_bytes_mb,perf_handle_count,perf_thread_count,perf_io_read_mb,perf_io_write_mb,sample_total_captured,sample_mz_header_count,sample_syscall_stub_count,sample_shellcode_hint_count
2026-04-29T20:00:55,node.exe,25376,G:\Program FIles\Photoshop\Adobe Photoshop 2020\node.exe,2,0,1,40,554,0,8,0,0,5.884,4.5287,110,8,0,0,0,0,1,0,209,4,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,33.77,24.02,235,10,2.0777,0.0163,9,0,0,0
2026-04-29T20:01:02,conhost.exe,25384,C:\Windows\System32\conhost.exe,2,0,1,25,325,0,0,0,0,-1,-1,45,0,0,0,0,0,1,0,186,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,13.26,6.54,129,3,0.0089,0.0,1,0,0,0
2026-04-29T20:01:09,msedge.exe,24088,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,1,0,1,33,797,0,2,0,0,1.37,0.7264,158,2,0,0,0,0,1,1,248,1,38,0,9,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,4,0,4,0.0,26.04,9.81,275,9,0.0191,0.0224,3,0,0,0
2026-04-29T20:01:17,msedge.exe,24728,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,1,0,0,21,2451,0,4,0,0,0.8682,0.2599,979,4,0,0,0,0,1,1,158,1,44,0,22,0,0,0,0,0,0,0,4,2,1,1,1,0,0,0,4,0,4,0.0,26.2,142.9,613,22,2.9051,28.248,5,0,0,0
2026-04-29T20:01:24,msedgewebview2.exe,11344,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.86\msedgewebview2.exe,2,0,1,118,2554,0,0,0,0,-1,-1,595,0,0,0,0,0,1,1,615,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,29.82,41.99,1324,49,15.442,5.0209,1,0,0,0
2026-04-29T20:01:31,msedgewebview2.exe,16676,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.86\msedgewebview2.exe,2,0,1,22,420,0,0,0,0,-1,-1,83,0,0,0,0,0,1,1,159,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,2.15,2.09,155,7,0.0019,0.0001,1,0,0,0
2026-04-29T20:01:38,msedgewebview2.exe,11732,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.86\msedgewebview2.exe,1,0,1,60,1694,0,2,0,0,1.37,0.8061,469,2,0,0,0,0,4,4,353,1,38,0,37,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,15,8.004,24.15,81.01,559,37,365.7895,43.4374,6,0,0,0
2026-04-29T20:01:45,msedgewebview2.exe,14060,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.86\msedgewebview2.exe,2,0,1,41,1028,0,0,0,0,-1,-1,237,0,0,0,0,0,1,1,299,3,0,0,20,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,4,0,4,0.0,7.02,12.85,363,20,2.0213,0.3214,1,0,0,0
2026-04-29T20:01:52,msedgewebview2.exe,20304,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.86\msedgewebview2.exe,1,0,0,22,719,0,3,0,0,1.37,0.5304,160,3,0,0,0,0,1,1,182,1,38,0,9,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,4,0,4,0.0,4.1,9.35,195,9,0.0555,0.0395,4,0,0,0
2026-04-29T20:01:59,msedgewebview2.exe,7464,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.86\msedgewebview2.exe,1,0,0,21,1568,0,4,0,0,5.5015,1.6356,533,4,0,0,0,0,1,0,158,1,24,0,19,0,0,0,0,0,0,0,4,3,1,1,1,0,0,0,4,0,4,0.0,13.36,63.99,376,19,0.2826,0.5946,5,0,0,0
2026-04-29T20:02:06,msedgewebview2.exe,23528,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.86\msedgewebview2.exe,1,0,0,21,1175,0,4,0,0,5.612,1.6632,343,4,0,0,0,0,3,3,158,1,22,0,15,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,12,0,12,0.39,8.52,33.14,321,15,43.4642,367.545,7,0,0,0
2026-04-29T20:02:13,chrome.exe,15920,C:\Program Files\Google\Chrome\Application\chrome.exe,1,0,0,19,1172,0,4,0,0,5.7837,2.0241,347,4,0,0,0,0,1,1,130,1,27,0,18,0,0,0,0,0,0,0,3,3,1,1,1,0,0,0,4,0,4,0.0,88.25,28.0,303,18,0.7675,9.284,5,0,0,0
2026-04-29T20:02:20,chrome.exe,288,C:\Program Files\Google\Chrome\Application\chrome.exe,1,0,0,19,1189,0,4,0,0,5.5978,1.9778,392,4,0,0,0,0,1,1,130,1,25,0,19,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,4,0,4,0.0,79.07,36.32,287,19,0.3746,0.557,5,0,0,0
2026-04-29T20:02:27,git-bash.exe,24236,G:\Program FIles\Git\git-bash.exe,2,0,1,20,198,0,0,0,0,-1,-1,12,0,0,0,0,0,1,0,192,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,6.57,1.41,106,1,0.0,0.0,1,0,0,0
2026-04-29T20:02:34,mintty.exe,22020,G:\Program FIles\Git\usr\bin\mintty.exe,2,0,1,59,567,0,0,0,0,-1,-1,33,0,0,0,0,0,1,1,487,2,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0.0,19.33,8.89,315,6,0.0012,0.0004,1,0,0,0
2026-04-29T20:02:41,conhost.exe,12236,C:\Windows\System32\conhost.exe,2,0,1,25,323,0,0,0,0,-1,-1,45,0,0,0,0,0,1,0,186,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,13.3,6.57,129,3,0.0089,0.0,1,0,0,0
2026-04-29T20:02:48,bash.exe,22396,G:\Program FIles\Git\usr\bin\bash.exe,2,0,1,29,296,0,0,0,0,-1,-1,23,0,0,0,0,0,1,0,228,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,0,4,0.0,10.59,6.89,187,3,0.1399,0.0091,1,0,0,0
2026-04-29T20:02:55,git-cmd.exe,19520,G:\Program FIles\Git\git-cmd.exe,2,0,1,20,198,0,0,0,0,-1,-1,12,0,0,0,0,0,1,0,192,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,0,4,0.0,6.56,1.41,111,1,0.0,0.0,1,0,0,0
2026-04-29T20:03:02,conhost.exe,24664,C:\Windows\System32\conhost.exe,2,0,1,44,496,0,0,0,0,-1,-1,49,0,0,0,0,0,1,0,309,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,20.02,7.33,241,3,0.0126,0.0,1,0,0,0
2026-04-29T20:03:08,cmd.exe,25684,C:\Windows\System32\cmd.exe,2,0,1,18,259,0,1,0,0,1.6202,1.6202,17,1,0,0,0,0,1,1,185,2,2,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,0,4,0.0,7.04,2.39,106,1,0.006,0.0,2,0,0,0
2026-04-29T20:03:15,wish.exe,26116,G:\Program FIles\Git\mingw64\bin\wish.exe,2,0,1,46,467,0,0,0,0,-1,-1,86,0,0,0,0,0,1,0,324,2,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,0,4,0.0,23.22,11.68,173,2,1.1884,0.0,1,0,0,0
2026-04-29T20:03:22,steam.exe,26136,E:\Program Files\Steam\steam.exe,2,0,1,149,1828,0,0,0,0,-1,-1,336,0,0,0,0,0,6,0,638,2,0,0,75,0,0,0,0,0,0,0,5,1,1,0,0,1,0,0,17,0,18,1.757,182.46,156.84,1190,76,7426.9278,405246.3115,6,0,0,0
2026-04-29T20:03:29,ApplicationFrameHost.exe,26288,C:\Windows\System32\ApplicationFrameHost.exe,2,0,1,64,2157,0,120,0,0,2.5912,2.2387,606,120,0,0,0,0,1,0,362,1,0,0,25,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,4,0,4,0.0,121.42,120.16,2162,25,0.2519,0.0,23,2,0,0
2026-04-29T20:03:36,3DViewer.exe,26320,C:\Program Files\WindowsApps\Microsoft.Microsoft3DViewer_7.2602.8012.0_x64__8wekyb3d8bbwe\3DViewer.exe,1,0,1,159,2504,0,0,0,0,-1,-1,616,0,0,0,0,0,34,0,633,2,0,0,42,0,0,0,8,0,8,8,3,1,1,0,0,0,0,0,77,0,77,3.904,170.29,320.7,1121,42,156.4072,19.2966,42,8,0,3
2026-04-29T20:03:43,RuntimeBroker.exe,26520,C:\Windows\System32\RuntimeBroker.exe,2,0,1,65,681,0,0,0,0,-1,-1,35,0,0,0,0,0,1,0,372,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0.0,23.09,3.71,336,2,0.1701,0.0005,1,0,0,0
2026-04-29T20:03:50,steamwebhelper.exe,26152,E:\Program Files\Steam\bin\cef\cef.win64\steamwebhelper.exe,2,0,1,127,2401,0,1,0,0,0.0548,0.0548,577,1,0,0,0,0,3,0,637,3,0,0,33,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,11,0,11,0.0,178.7,58.1,1429,33,171.2691,60.4131,4,0,0,0
2026-04-29T20:03:58,MSACCESS.EXE,26208,C:\Program Files\Microsoft Office\root\Office16\MSACCESS.EXE,2,0,1,152,1880,0,4,0,0,3.3864,1.9435,207,4,0,0,0,0,1,1,681,3,0,0,36,0,0,0,6,0,6,6,3,1,1,0,0,0,0,0,4,0,4,0.0,122.23,101.04,1087,36,14.0996,0.2664,11,6,0,0
2026-04-29T20:04:05,steamwebhelper.exe,26476,E:\Program Files\Steam\bin\cef\cef.win64\steamwebhelper.exe,2,0,1,43,555,0,1,0,0,0.0548,0.0548,72,1,0,0,0,0,1,0,289,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0.0,12.67,7.64,213,6,0.0028,0.0006,2,0,0,0
2026-04-29T20:04:12,steamwebhelper.exe,25284,E:\Program Files\Steam\bin\cef\cef.win64\steamwebhelper.exe,1,0,1,81,1847,0,2,0,0,0.5816,0.3182,538,2,0,0,0,0,5,5,440,1,18,0,33,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,4,0,4,0.0,120.98,129.86,764,33,53.165,4.2765,7,0,0,1
2026-04-29T20:04:19,steamservice.exe,26192,C:\Program Files (x86)\Common Files\Steam\steamservice.exe,4,1,16,57,490,0,0,0,0,-1,-1,54,0,0,0,0,0,1,0,781,10,0,0,5,0,0,0,52,0,0,52,0,0,0,0,0,0,0,0,5,0,5,0.0,17.06,8.11,294,5,43.0555,12.4298,53,52,0,0
2026-04-29T20:04:26,RuntimeBroker.exe,26328,C:\Windows\System32\RuntimeBroker.exe,2,0,1,65,813,0,0,0,0,-1,-1,115,0,0,0,0,0,1,0,408,2,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,0,4,0.0,32.0,12.36,356,2,1.7235,0.0,1,0,0,0
2026-04-29T20:04:33,steamwebhelper.exe,27092,E:\Program Files\Steam\bin\cef\cef.win64\steamwebhelper.exe,2,0,1,47,958,0,1,0,0,0.0548,0.0548,215,1,0,0,0,0,1,1,303,3,0,0,17,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,4,0,4,0.0,31.36,12.32,325,15,7.1493,17.5867,2,0,0,0
2026-04-29T20:04:40,steamwebhelper.exe,27188,E:\Program Files\Steam\bin\cef\cef.win64\steamwebhelper.exe,1,0,0,40,710,0,4,0,0,0.5816,0.2142,131,4,0,0,0,0,1,1,246,1,18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,19.75,9.35,211,8,0.502,0.1876,5,0,0,0
2026-04-29T20:04:47,steamwebhelper.exe,27476,E:\Program Files\Steam\bin\cef\cef.win64\steamwebhelper.exe,1,0,0,64,4841,0,9,0,0,5.7562,1.1154,2065,9,0,0,0,0,1,1,380,1,74,0,21,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,52,0,62,0.0,501.44,470.66,771,21,144.2691,56.4399,10,0,0,1
2026-04-29T20:04:54,CalculatorApp.exe,5960,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2508.4.0_x64__8wekyb3d8bbwe\CalculatorApp.exe,1,0,1,117,1379,0,0,0,0,-1,-1,214,0,0,0,0,0,1,0,483,1,0,0,16,0,0,0,8,0,8,8,1,0,0,0,0,0,0,0,4,0,4,0.0,88.21,67.77,629,16,0.0529,0.0,9,8,0,0
2026-04-29T20:05:01,RuntimeBroker.exe,27460,C:\Windows\System32\RuntimeBroker.exe,2,0,1,44,509,0,0,0,0,-1,-1,37,0,0,0,0,0,1,0,301,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0.0,17.94,2.84,249,3,0.0258,0.0127,1,0,0,0
2026-04-29T20:05:08,olk.exe,28020,C:\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2026.403.100_x64__8wekyb3d8bbwe\olk.exe,2,0,1,146,1566,0,0,0,0,-1,-1,138,0,0,0,0,0,1,0,713,3,0,0,22,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,4,0.0,12.88,13.41,674,22,3.5511,0.358,1,0,0,0
2026-04-29T20:05:15,msedgewebview2.exe,28164,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.86\msedgewebview2.exe,2,0,1,120,2640,0,0,0,0,-1,-1,635,0,0,0,0,0,1,1,654,4,0,0,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,5,0.0,122.4,39.98,1296,47,8.0505,9.066,1,0,0,0
2026-04-29T20:05:22,msedgewebview2.exe,28188,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.86\msedgewebview2.exe,2,0,1,23,424,0,0,0,0,-1,-1,81,0,0,0,0,0,1,0,198,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,9.48,2.15,155,7,0.0019,0.0001,1,0,0,0
2026-04-29T20:05:29,msedgewebview2.exe,28584,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.86\msedgewebview2.exe,1,0,1,61,1735,0,2,0,0,1.37,0.8061,485,2,0,0,0,0,1,1,392,2,38,0,37,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,5,0,5,0.0,84.45,106.05,558,37,20.1889,2.1953,3,0,0,0
2026-04-29T20:05:36,msedgewebview2.exe,28592,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.86\msedgewebview2.exe,2,0,1,42,1053,0,0,0,0,-1,-1,248,0,0,0,0,0,1,1,338,4,0,0,21,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,5,0,5,0.0,40.46,12.41,377,21,3.0294,4.1706,1,0,0,0
2026-04-29T20:05:42,msedgewebview2.exe,28616,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.86\msedgewebview2.exe,1,0,0,22,715,0,3,0,0,1.37,0.5304,159,3,0,0,0,0,1,1,182,1,38,0,9,0,0,0,0,0,0,0,4,3,1,1,1,0,0,0,4,0,4,0.0,20.66,9.35,193,9,0.0335,0.0427,4,0,0,0
2026-04-29T20:05:49,msedgewebview2.exe,27712,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.86\msedgewebview2.exe,1,0,0,21,1813,0,4,0,0,6.1922,1.8082,655,4,0,0,0,0,1,0,158,1,59,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,134.71,93.84,384,20,2.713,20.4682,5,0,0,0
2026-04-29T20:05:56,steamwebhelper.exe,27868,E:\Program Files\Steam\bin\cef\cef.win64\steamwebhelper.exe,1,0,0,64,1216,0,8,0,0,5.7753,0.8402,278,8,0,0,0,0,1,1,380,1,33,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,0.0,61.26,29.21,512,20,0.5412,0.9544,9,0,0,1
2026-04-29T20:06:03,steamwebhelper.exe,22160,E:\Program Files\Steam\bin\cef\cef.win64\steamwebhelper.exe,1,0,0,64,1390,0,9,0,0,5.7491,1.6599,360,9,0,0,0,0,1,1,380,1,38,0,20,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,0,4,0.0,82.29,41.85,542,20,11.1394,2.8712,10,0,0,1
2026-04-29T20:06:10,WindowsCamera.exe,27972,C:\Program Files\WindowsApps\Microsoft.WindowsCamera_2025.2510.2.0_x64__8wekyb3d8bbwe\WindowsCamera.exe,1,0,1,127,1425,0,0,0,0,-1,-1,199,0,0,0,0,0,1,0,513,1,0,0,16,0,0,0,8,0,8,8,1,0,0,0,0,0,0,0,4,0,4,0.0,92.68,67.05,759,16,0.0136,0.0,9,8,0,0
2026-04-29T20:06:17,RuntimeBroker.exe,28712,C:\Windows\System32\RuntimeBroker.exe,2,0,1,36,467,0,0,0,0,-1,-1,43,0,0,0,0,0,1,0,179,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,0,4,0.0,14.68,5.9,160,1,0.8087,0.0,2,1,0,0
2026-04-29T20:06:24,Time.exe,29004,C:\Program Files\WindowsApps\Microsoft.WindowsAlarms_11.2512.0.0_x64__8wekyb3d8bbwe\Time.exe,1,0,1,158,1800,0,6,0,0,3.7355,3.3924,288,6,0,0,0,0,1,0,617,2,0,0,21,0,0,0,10,0,10,10,1,0,0,0,0,0,0,0,4,0,4,0.0,117.57,83.59,1639,21,0.5732,0.0154,17,10,0,0
2026-04-29T20:06:31,RuntimeBroker.exe,29408,C:\Windows\System32\RuntimeBroker.exe,2,0,1,67,659,0,0,0,0,-1,-1,28,0,0,0,0,0,1,0,405,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,23.48,3.43,285,1,0.0,0.0,1,0,0,0
2026-04-29T20:06:38,Codex.exe,29672,C:\Program Files\WindowsApps\OpenAI.Codex_26.422.8496.0_x64__2p2nqsd0c76g0\app\Codex.exe,2,0,1,125,3450,0,5,0,0,5.8957,3.2231,1079,5,0,0,0,0,1,1,614,4,15,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0.0,197.47,163.32,1045,52,91.9197,77.4837,6,0,0,1
2026-04-29T20:06:45,Codex.exe,28904,C:\Program Files\WindowsApps\OpenAI.Codex_26.422.8496.0_x64__2p2nqsd0c76g0\app\Codex.exe,2,0,1,31,462,0,0,0,0,-1,-1,66,0,0,0,0,0,1,1,244,2,0,0,7,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,0,4,0.0,32.14,11.03,174,7,0.0002,0.0001,1,0,0,0
2026-04-29T20:06:51,Codex.exe,8244,C:\Program Files\WindowsApps\OpenAI.Codex_26.422.8496.0_x64__2p2nqsd0c76g0\app\Codex.exe,1,0,1,66,1639,0,1,0,0,0.553,0.553,442,1,0,0,0,0,1,1,408,2,18,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,105.02,134.97,540,36,0.9057,0.8162,2,0,0,0
2026-04-29T20:06:58,Codex.exe,26668,C:\Program Files\WindowsApps\OpenAI.Codex_26.422.8496.0_x64__2p2nqsd0c76g0\app\Codex.exe,2,0,1,44,1319,0,0,0,0,-1,-1,418,0,0,0,0,0,1,1,300,3,0,0,19,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,4,0,4,0.0,44.77,19.44,340,19,13.0174,35.1233,1,0,0,0
2026-04-29T20:07:06,mscopilot.exe,11828,C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot.exe,2,0,1,139,2931,0,0,0,0,-1,-1,661,0,0,0,0,0,3,0,662,3,0,0,55,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,4,0.0,142.83,52.28,1629,55,36.2725,13.8119,3,0,0,0
2026-04-29T20:07:13,codex.exe,29888,C:\Program Files\WindowsApps\OpenAI.Codex_26.422.8496.0_x64__2p2nqsd0c76g0\app\resources\codex.exe,2,0,1,57,787,0,0,0,0,-1,-1,183,0,0,0,0,0,1,1,493,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,39.71,18.55,290,17,40.0123,11.1687,1,0,0,0
2026-04-29T20:07:20,conhost.exe,29896,C:\Windows\System32\conhost.exe,2,0,1,20,264,0,0,0,0,-1,-1,40,0,0,0,0,0,1,0,159,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,4,0.0,11.48,6.2,111,2,0.0,0.0,1,0,0,0
2026-04-29T20:07:27,MSACCESS.EXE,29956,C:\Program Files\Microsoft Office\root\Office16\MSACCESS.EXE,2,0,1,151,1879,0,4,0,0,3.3864,1.9435,207,4,0,0,0,0,1,0,681,3,0,0,37,0,0,0,6,0,6,6,2,1,1,0,0,0,0,0,4,0,4,0.195,125.21,100.41,1076,37,14.3961,0.0663,11,6,0,0
2026-04-29T20:07:34,mscopilot.exe,30184,C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot.exe,2,0,1,22,417,0,0,0,0,-1,-1,80,0,0,0,0,0,1,0,159,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,8.53,2.09,177,7,0.0024,0.0002,1,0,0,0
2026-04-29T20:07:42,Codex.exe,30200,C:\Program Files\WindowsApps\OpenAI.Codex_26.422.8496.0_x64__2p2nqsd0c76g0\app\Codex.exe,1,0,0,30,2273,0,5,0,0,5.7043,1.3137,938,5,0,0,0,0,1,1,221,2,42,0,21,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,0,4,0.0,204.79,151.25,358,21,23.0114,5.1798,6,0,0,0
2026-04-29T20:07:49,EXCEL.EXE,30952,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,2,0,1,157,2583,0,112,0,0,3.9174,0.9208,539,112,0,0,0,0,1,1,692,3,2,1,50,0,0,0,6,0,6,6,3,1,1,1,1,0,0,0,4,0,4,0.0,146.02,131.3,1428,50,71.426,0.4267,27,6,0,0
2026-04-29T20:07:56,mscopilot.exe,31368,C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot.exe,1,0,1,63,2039,0,2,0,0,1.3679,0.8051,623,2,0,0,0,0,1,1,385,1,38,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,112.53,193.2,602,39,5.1672,1.3908,3,0,0,0
2026-04-29T20:08:03,mscopilot.exe,31376,C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot.exe,2,0,1,41,1168,0,0,0,0,-1,-1,310,0,0,0,0,0,1,1,299,3,0,0,22,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,10,0,11,0.195,41.87,15.84,394,23,4.1289,6.385,1,0,0,0
2026-04-29T20:08:10,mscopilot.exe,31388,C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot.exe,1,0,0,22,731,0,3,0,0,1.3679,0.5297,169,3,0,0,0,0,1,0,182,1,38,0,11,0,0,0,0,0,0,0,5,4,1,1,1,0,0,0,4,0,4,0.0,20.36,9.52,203,11,0.1401,0.4433,4,0,0,0
2026-04-29T20:08:17,mscopilot.exe,31416,C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot.exe,1,0,0,21,1219,0,3,0,0,4.4679,1.7869,369,3,0,0,0,0,1,0,158,1,20,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0.0,65.96,33.41,276,20,0.3248,0.4518,4,0,0,0
2026-04-29T20:08:24,mscopilot.exe,31476,C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot.exe,1,0,0,21,1226,0,3,0,0,5.5265,2.1396,377,3,0,0,0,0,1,1,158,1,20,0,20,0,0,0,0,0,0,0,4,3,1,1,1,0,0,0,4,0,4,0.0,63.47,28.93,270,20,0.3971,0.3757,4,0,0,0
2026-04-29T20:08:31,mscopilot.exe,31488,C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot.exe,1,0,0,21,1956,0,3,0,0,5.7283,2.2071,743,3,0,0,0,0,1,1,158,1,63,0,21,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,4,0,4,0.0,168.55,125.93,322,21,1.5927,4.3501,4,0,0,0
2026-04-29T20:08:38,mscopilot.exe,31704,C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot.exe,1,0,0,21,1022,0,2,0,0,0.8029,0.4463,290,2,0,0,0,0,1,1,158,1,20,0,14,0,0,0,0,0,0,0,4,2,1,1,1,0,0,0,5,0,5,0.0,34.54,23.29,211,14,0.1267,0.0415,3,0,0,0
2026-04-29T20:08:44,identity_helper.exe,31772,C:\Program Files (x86)\Microsoft\Copilot\Application\147.0.3912.84\identity_helper.exe,2,0,1,31,768,0,0,0,0,-1,-1,154,0,0,0,0,0,1,0,228,1,0,0,10,0,0,0,1,0,1,1,3,1,1,1,1,0,0,0,4,0,4,0.0,18.13,9.06,199,10,0.0101,0.0172,2,1,0,0
2026-04-29T20:08:51,Video.UI.exe,32068,C:\Program Files\WindowsApps\Microsoft.ZuneVideo_10.25121.10051.0_x64__8wekyb3d8bbwe\Video.UI.exe,1,0,1,147,1996,0,1,0,0,3.0107,3.0107,280,1,0,0,0,0,1,1,613,2,19,0,24,0,0,0,11,0,11,11,1,0,0,0,0,0,0,0,4,0,4,0.0,104.12,71.91,988,24,13.5188,0.3407,13,11,0,0
2026-04-29T20:08:57,RuntimeBroker.exe,32228,C:\Windows\System32\RuntimeBroker.exe,2,0,1,67,710,0,0,0,0,-1,-1,34,0,0,0,0,0,1,0,382,2,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,4,0.0,24.61,3.91,317,2,0.0078,0.0002,1,0,0,0
2026-04-29T20:09:04,XboxApp.exe,33188,C:\Program Files\WindowsApps\Microsoft.XboxApp_48.104.4001.0_x64__8wekyb3d8bbwe\XboxApp.exe,1,0,1,97,1104,0,0,0,0,-1,-1,148,0,0,0,0,0,1,1,469,1,0,0,16,0,0,0,8,0,8,8,1,0,0,0,0,0,0,0,4,0,4,0.0,67.35,59.04,575,16,0.0097,0.0,9,8,0,0
2026-04-29T20:09:10,RuntimeBroker.exe,33336,C:\Windows\System32\RuntimeBroker.exe,2,0,1,38,431,0,0,0,0,-1,-1,29,0,0,0,0,0,1,0,271,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,15.17,2.2,198,2,0.0,0.0,1,0,0,0
